Date,Headline,Sentiment,Predicted Sentiment
2024-07-30 00:00:00,Tech Stocks Hit as Microsoft Down 6% in Late Hours: Markets Wrap,,negative
2024-07-30 00:00:00,Rio Tinto’s First-Half Profit Edges Higher Despite China Woes,,neutral
2024-07-30 00:00:00,Job openings dip amid signs of labor market 'turbulence',,negative
2024-08-01 00:00:00,S&P Cuts Thames Water’s Top-Ranked Bonds to Junk,,negative
2024-08-01 00:00:00,Bank Stocks Rally to Two-Year High Amid Sentiment ‘U-Turn’,,positive
2024-08-01 00:00:00,Wall Street Panel Endorses T-Bill Supply Scorned by Republicans,,neutral
2024-08-01 00:00:00,Boeing jumps after tapping new CEO as earnings miss,,neutral
2024-08-01 00:00:00,UK Financial Firms Spur IPO Optimism as Europe Rebound Stutters,,neutral
2024-08-01 00:00:00,Boeing's New Pilot Has the Turnaround Job of the Decade,,positive
2024-08-01 00:00:00,Markets have been shrugging off all the Fed's talk all year long: David Bahnsen,,neutral
2024-08-01 00:00:00,Two of Trafigura’s Top US Oil Traders Are Leaving the Company,,negative
2024-08-01 00:00:00,Arnault Outbid by Mohari in Battle to Buy Luxury Venice Hotel,,neutral
2024-08-01 00:00:00,"Convertible Issues to Climb 67% Over Last Year, Investors Say",,positive
2024-08-01 00:00:00,U.S. Crude Oil Inventories Fall for Fifth Consecutive Week,,neutral
2024-08-01 00:00:00,Chicken Is Coming to the Rescue of Struggling Meat Producers,,positive
2024-08-01 00:00:00,The AI stock plunge is just warming up,,negative
2024-08-01 00:00:00,Democrats starting to recognize the green energy agenda is 'not going to work': John Catsimatidis,,negative
2024-08-01 00:00:00,Trump Bitcoin Reserve Plan Seen as Just ‘Symbolic Little Stash’,,negative
2024-08-01 00:00:00,"Stuart Varney: Trump crippled Iran, Biden let them recover",,negative
2024-08-01 00:00:00,Troubled Boeing names new boss for 'next chapter',,neutral
2024-08-01 00:00:00,Tom Brady Pays Top Rent for Miami Office Centered on Spa-Like Wellness,,positive
2024-08-01 00:00:00,Wage growth drops for job switchers amid labor market cooldown,,negative
2024-08-01 00:00:00,Fed holds rates steady and notes progress on inflation,,neutral
2024-08-01 00:00:00,"Nasdaq, S&P 500 ride chip-stock wave before Fed decision; Microsoft falters",,neutral
2024-08-01 00:00:00,Treasuries Rally Into Fed Meeting With a September Cut at Stake,,neutral
2024-08-01 00:00:00,Shale-Gas Driller Ovintiv Expands Full-Year Production Targets,,positive
2024-08-01 00:00:00,Fed Opens Door To September Rates Cut If Inflation Stays Cool,,positive
2024-08-01 00:00:00,Canadian Oil Exports From New Pipeline Shift to US From Asia,,neutral
2024-08-01 00:00:00,Powell Says Downside Risk to Fed’s Labor Mandate Is ‘Real’,,negative
2024-08-01 00:00:00,Stocks stay in rally mode after Fed decision,,positive
2024-08-01 00:00:00,Pershing Square USA Withdraws IPO After Slashing Size Goal,,negative
2024-08-01 00:00:00,Iran should not have been surprised that Israel was going to respond to attack: Sen. Kevin Cramer,,neutral
2024-08-01 00:00:00,Buyout Firms Circle Carlyle’s €2 Billion Forgital,,neutral
2024-08-01 00:00:00,Building society's profits fall ahead of takeover,,negative
2024-08-01 00:00:00,Fed holds rates steady as pressure mounts for a cut,,neutral
2024-08-01 00:00:00,"Fed holds interest rates steady at 23-year high, but notes",,neutral
2024-08-01 00:00:00,Thomas Hoenig on potential rate cuts: 'I think the Fed is making a mistake',,negative
2024-08-01 00:00:00,Here's what changed in the new Fed statement,,neutral
2024-08-01 00:00:00,Stocks rally before Fed as Nvidia leads way,,positive
2024-08-01 00:00:00,Fed rate cuts won't impact the 'changing' US economy: Ruchir Sharma,,neutral
2024-08-01 00:00:00,Defense Stocks Eye Best Month in Two Years on Geopolitical Tensions,,positive
2024-08-01 00:00:00,This AI-powered financial advisor has quickly gained $20 billion in assets,,positive
2024-08-01 00:00:00,"Colombia central bank cuts benchmark rate to 10.75%, raises growth outlook",,positive
2024-08-01 00:00:00,This is a 'generational opportunity' to own Microsoft: Michael Lee,,positive
2024-08-01 00:00:00,US Will 'Certainly' Defend Israel If Attacked By Iran In Wake Of Haniyeh Killing,,neutral
2024-08-01 00:00:00,North Sea Oil Producers Say New Tax Rules Mean Faster Decline,,negative
2024-08-01 00:00:00,FOMC Statement: No Change to Fed Funds Rate,,neutral
2024-08-01 00:00:00,"Merck / Pfizer Earnings Summaries: Staying With Merck For Now, Pfizer's Cost-Cutting Will Help Margins",,neutral
2024-08-01 00:00:00,Small Business Employment Growth Is Now Negative (and What It Means),,negative
2024-08-01 00:00:00,ProPetro: The Higher End Of The U.S. Frac Market Is Alive And Well (Rating Upgrade),,positive
2024-08-01 00:00:00,Wednesday links: a time to cut,,neutral
2024-08-01 00:00:00,At the Money: The Right and Wrong Way to Approach Investing,,neutral
2024-08-01 00:00:00,"Boomers were the yuppies, not the hippies",,neutral
2024-08-01 00:00:00,Freddie Mac House Price Index Increased Slightly in June; Up 5.1% Year-over-year,,positive
2024-08-01 00:00:00,Fed is Attentive to the Risks to Both Sides of its Dual Mandate,,neutral
2024-08-01 00:00:00,NAR: Pending Home Sales Increase 4.8% in June; Down 2.6% Year-over-year,,neutral
2024-08-01 00:00:00,"ADP: Private Employment Increased 122,000 in July",,neutral
2024-08-01 00:00:00,Pentagon orders review of Medals of Honor given for Wounded Knee Massacre,,neutral
2024-08-01 00:00:00,MicroStrategy Holds Less Bitcoins Than You Think (Q2 Earnings Preview),,neutral
2024-08-01 00:00:00,IRS tops $1 billion Mark in past-due taxes collected from millionaires,,positive
2024-08-01 00:00:00,Most Slices Of The US Bond Market Posting Gains In 2024,,positive
2024-08-01 00:00:00,MBA: Mortgage Applications Decreased in Weekly Survey,,neutral
2024-08-01 00:00:00,Climate Chaos will Halve our Wealth,,negative
2024-08-01 00:00:00,Macro Briefing: 31 July 2024,,neutral
2024-08-01 00:00:00,Personal finance links: feeling grateful,,positive
2024-08-01 00:00:00,Tata Steel Profit Misses Estimate on One-Time Costs,,negative
2024-08-01 00:00:00,"""I'm Not Sure If She's Indian Or Black"": Trump Zings Kamala, Dodges Barbs As Audience Laughs At Black Journalists Convention",,negative
2024-08-01 00:00:00,Bill Ackman Pulls Investment Fund IPO After Shrinking Its Size,,negative
2024-08-01 00:00:00,Zambia Turns to Consumers to Add Solar Power Generation,,positive
2024-08-01 00:00:00,Biden Renews Push for Student-Debt Relief With Emails to Millions of Borrowers,,neutral
2024-08-01 00:00:00,Bank of Ireland Announces First Interim Dividend Since Crash,,positive
2024-08-01 00:00:00,"Morning Bid: BOJ hikes with Fed ahead, Big Tech flubs",,neutral
2024-08-01 00:00:00,"Private sector job growth slows in July to just 122K, worse than expected",,negative
2024-08-01 00:00:00,"Philippines May Cut Rate in August, Sees Peak Inflation in July",,neutral
2024-08-01 00:00:00,Messer Raises Largest Schuldschein of the Year in Debut Deal,,positive
2024-08-01 00:00:00,"US Plans to Hold Note, Bond Sales Steady for ‘Several Quarters’",,neutral
2024-08-01 00:00:00,"July FOMC Meeting Recap: Looser Policy, Soft Landing In Sight",,positive
2024-08-01 00:00:00,Green Day Frontman Slammed For Holding Up 'Trump Head' At Concert,,negative
2024-08-01 00:00:00,Russia Holds 3rd Phase Of Tactical Nuclear Drills Same Day Ukraine Receives First F-16s,,neutral
2024-08-01 00:00:00,"Project 2025: The Good, The Bad, & The Frustrating",,neutral
2024-08-01 00:00:00,"China Now ""Placates"" US & NATO With New Drone Export Controls Targeting Putin's War Efforts",,neutral
2024-08-01 00:00:00,What We the People Owe,,neutral
2024-08-01 00:00:00,L.A. Officials Reject Newsom Order To Clear Out Homeless Encampments,,negative
2024-08-01 00:00:00,Bill Ackman Unexpectedly Pulls IPO Of Pershing Square USA Fund,,neutral
2024-08-01 00:00:00,Buttigieg's 'Crime Down Under Biden' Claim Doesn't Hold Up: John Lott Jr.,,negative
2024-08-01 00:00:00,"Meta Jumps After Beating On Revenue And Earnings, But Misses On CapEx Despite Rosy Outlook",,neutral
2024-08-01 00:00:00,"Thursday: Unemployment Claims, ISM Mfg, Construction Spending, Vehicle Sales",,neutral
2024-08-01 00:00:00,Stocks Soar as Fed Puts Wall Street’s Rate Cut Wish on the Table,,positive
2024-08-01 00:00:00,"Freight demand is weak, but cost cuts help C.H. Robinson boost profits. Shares are rallying.",,positive
2024-08-01 00:00:00,"Stocks rally as tech surges, Powell paves way for cut",,positive
2024-08-01 00:00:00,Hong Kong Mansion Sells for 60% Less Than Broker Estimate,,negative
2024-08-01 00:00:00,European Gas Advances as Middle East Events Spark Market Jitters,,neutral
2024-08-01 00:00:00,Prada shares jump as sales surge in sign of luxury-market divide,,positive
2024-08-01 00:00:00,European Stocks Jump Before Fed as Investors Assess Earnings,,positive
2024-08-01 00:00:00,Biden plans to exempt US allies from new China chip curbs,,neutral
2024-08-01 00:00:00,"Stocks rise after BOJ hike, as focus shifts to Fed",,neutral
2024-08-01 00:00:00,BOJ’s Rate Hike Puts Brake on Long-Tenor Corporate Bond Sales,,negative
2024-08-01 00:00:00,Stocks Rally as BOJ Hike Kickstarts Pivotal Day: Markets Wrap,,positive
2024-08-01 00:00:00,ASML and Tokyo Electron shares surge on reported exemption from U.S. rules,,positive
2024-08-01 00:00:00,Fed Meeting Today: Stock Futures Rally Ahead of Interest-Rate Decision,,positive
2024-08-01 00:00:00,Taiwan’s Economy Grows More Than Expected in Second Quarter,,positive
2024-08-01 00:00:00,Swiss Stock Exchange Trading Halted Due to Technical Issues,,neutral
2024-08-01 00:00:00,Bank of Japan lifts rates as Fed inches towards cut,,neutral
2024-08-01 00:00:00,Philippines Trade Chief Quits to Return to Private Sector,,neutral
2024-08-01 00:00:00,Microsoft results fall short in latest AI letdown,,negative
2024-08-01 00:00:00,Hong Kong Economy Growth Beats Expectations on Brisk Exports,,positive
2024-08-01 00:00:00,Israeli Shekel Tumbles After Hamas Leader Haniyeh Killed in Iran,,negative
2024-08-01 00:00:00,Adani Energy Share Sale Gets Three-Fold Bids as Buyers Pile In,,positive
2024-08-01 00:00:00,Blackstone's Rumored Buyout Of Retail Opportunity Is Auspicious For Shopping Centers,,positive
2024-08-01 00:00:00,Indian Stocks Premium Over Asia Hits Record as Foreigners Return,,positive
2024-08-01 00:00:00,China’s Consumer Woes Mount as Weak Spending Slams Global Brands,,negative
2024-08-01 00:00:00,"'Digital Euro' To Be ""Most Private Electronic Payment Option""; ECB Claims",,positive
2024-08-01 00:00:00,Homicide Rates In The US Vs Europe,,neutral
2024-08-01 00:00:00,Ukrainian Refugees Unwilling To Work Should Have Benefits Scrapped; CDU General Secretary Says,,negative
2024-08-01 00:00:00,Activist Tommy Robinson Arrested Under Terror Provisions After Massive Rally Of British Patriots,,negative
2024-08-01 00:00:00,"Blinken, Foreign Ministers ""Seriously Concerned"" About Indo-Pacific Security",,neutral
2024-08-01 00:00:00,Turkey’s Markets Are Roaring Back Thanks to a $30 Billion Wave of Cash,,positive
2024-08-01 00:00:00,Chinese Stocks Eye Best Day Since April as Stimulus Calls Grow,,positive
2024-08-01 00:00:00,Yen Drops Even After BOJ Lifts Policy Rate as Yield Gaps Remain,,neutral
2024-08-01 00:00:00,Veolia to Sell US Sulfur Unit to PE Firm AIP for $620 Million,,neutral
2024-08-01 00:00:00,"HSBC Posts Drop in Quarterly Profit, Announces $3 Billion Buyback",,neutral
2024-08-01 00:00:00,"Fresenius Beats Views on Spain Hospital Services, Cost Cuts",,positive
2024-08-01 00:00:00,"BOJ Outcome Mixed for Yen, Focus Now Turns to Fed, Analysts Say",,neutral
2024-08-01 00:00:00,Danone Sales Beat Forecasts Amid Strong Asia Demand,,positive
2024-08-01 00:00:00,Bank of Japan Probes Website Crash That Blocked Traders Before Decision,,neutral
2024-08-01 00:00:00,Taiwan’s FSC Says Foreign Investor Stock Sales Only ‘Short-Term’,,neutral
2024-08-01 00:00:00,Adidas Shows Faster Wholesale Growth and Improvement in US,,positive
2024-08-01 00:00:00,Saudi Economy Shrinks for Fourth Straight Quarter on OPEC+ Curbs,,negative
2024-08-01 00:00:00,Top Kuwaiti Islamic Banks Eye Deal to Create $50 Billion Lender,,neutral
2024-08-01 00:00:00,Japan hikes interest rates for second time since 2007,,neutral
2024-08-01 00:00:00,"Weak yen was one reason Bank of Japan decided to hike rates, Ueda says",,neutral
2024-08-01 00:00:00,Treasury yields steady ahead of Federal Reserve policy decision,,neutral
2024-08-01 00:00:00,Indonesia’s President-Elect Prabowo to Meet Putin in Moscow,,neutral
2024-08-01 00:00:00,The search for a ‘caffeinated catalyst’ at Starbucks continues,,neutral
2024-08-01 00:00:00,"Brazil holds interest rates as expected, flags ""greater caution""",,neutral
2024-08-01 00:00:00,S&P 500 futures rise after Meta posts quarterly beat,,positive
2024-08-01 00:00:00,Edward Jones senior strategist details where to invest if Fed cuts rates,,neutral
2024-08-01 00:00:00,Scotland Yard to Review Email Deletions in News Corp Hacking Case,,neutral
2024-08-01 00:00:00,'The Claman Countdown' panel reacts to Jerome Powell's presser,,neutral
2024-08-01 00:00:00,"Stocks, Bonds Climb After Fed Meeting",,positive
2024-08-01 00:00:00,Steve Forbes: This is how the US can have global prosperity,,positive
2024-08-01 00:00:00,Morning Bid: Extraordinary rally rips through all markets,,positive
2024-08-01 00:00:00,Meta earnings: Stock rises as the Facebook parent gives upbeat outlook,,positive
2024-08-01 00:00:00,"Fed holds rates steady, Powell sets stage for September cut",,neutral
2024-08-01 00:00:00,Meta stock pops after earnings beat,,positive
2024-08-01 00:00:00,Stocks Storm Back on Fed Day as Nvidia Surges 13%: Markets Wrap,,positive
2024-08-01 00:00:00,Nvidia soars amid bullish call,,positive
2024-08-01 00:00:00,"Nvidia stock soars nearly 13% after strong AMD results, bullish call from Morgan Stanley",,positive
2024-08-01 00:00:00,"Canada’s S&P/TSX Composite Rises Past 23,000 for First Time",,positive
2024-08-01 00:00:00,Meta Sales Beat Estimates on Advertising Growth; Shares Jump,,positive
2024-08-01 00:00:00,Arm Disappoints After Sticking With Tepid Annual Forecast,,negative
2024-08-01 00:00:00,Pilgrim’s Pride Posts Record Profits as Chicken Gains Momentum,,positive
2024-08-01 00:00:00,Canadian Markets Prepare for Debt Deluge After Record Issuance,,neutral
2024-08-01 00:00:00,"Qualcomm sees exciting potential in AI phones, but its stock dips after earnings",,neutral
2024-08-01 00:00:00,Early Australian Election Seen Less Likely Despite Cooler Prices,,neutral
2024-08-01 00:00:00,"Adani Mulls $2 Billion Danang Coastal Port Project, Vietnam Says",,neutral
2024-08-01 00:00:00,AMD stock rises after earnings beat on chip sales,,positive
2024-08-01 00:00:00,This yield curve-fueled recession indicator from the Fed shows a 70% probability of a recession. Here’s what its author says.,,negative
2024-08-01 00:00:00,Millions more student-loan borrowers could see debt forgiven in latest Biden plan — no application needed,,positive
2024-08-01 00:00:00,Here are 5 private islands with houses you can buy for under $2 million,,positive
2024-08-01 00:00:00,Meta earnings on deck: AI spending top of mind,,neutral
2024-08-01 00:00:00,"Stock Market News, July 31, 2024: Stocks Rally After Fed Leaves Door Open to Lower Interest Rates",,positive
2024-08-01 00:00:00,Oil Extends Jump on Report Iran Orders Retaliatory Strike,,negative
2024-08-01 00:00:00,SunPower and other solar names lifted by First Solar’s better-than-expected results,,positive
2024-08-01 00:00:00,"Arm earnings mostly beat expectations, but chip designer falls short in a key segment",,neutral
2024-08-01 00:00:00,UK interest rate decision on a knife-edge,,neutral
2024-08-01 00:00:00,Nervous about stocks? These ETFs promise market gains and plunge protection,,positive
2024-08-01 00:00:00,"Fed’s Powell puts September rate cut on the table, but doesn’t say much about what comes next",,neutral
2024-08-01 00:00:00,Can technology fix the 'broken' concert ticketing system?,,neutral
